cm_id,example_id,relation,subrelation,field,context,CM,target_tags,target_tokens,all_annotations,auto_adjudication,relation_presence,sousrelations_identified,nb_subrelations_identified,subrelation_presence,comment,comment_A2,comment_adj,presence_extracted,POS_Tags,NER_Tags,Lemmas,Dependencies
M48,402,meronymie,Parties liées par inclusion,environment,"de inundación , como Yahuarcaca , y se infiere que parte de la población pertenece a los planos de inundación durante los periodos correspondientes . Posee dientes diminutos , lo cual lo hace",la población pertenece a los planos de inundación durante,"['AFS', 'N5-FS', 'VDR3S-', 'P', 'AMP', 'N5-MP', 'P', 'N5-FS', 'D']","['la', 'población', 'pertenece', 'a', 'los', 'planos', 'de', 'inundación', 'durante']","['non', 'oui', nan, 'oui']",1.0,non,['Parties liées par inclusion'],1.0,,,,appartience,elévée,"[('la', 'DET'), ('población', 'NOUN'), ('pertenece', 'VERB'), ('a', 'ADP'), ('los', 'DET'), ('planos', 'NOUN'), ('de', 'ADP'), ('inundación', 'NOUN'), ('durante', 'ADP')]",[],"[('la', 'el'), ('población', 'población'), ('pertenece', 'pertenecer'), ('a', 'a'), ('los', 'el'), ('planos', 'plano'), ('de', 'de'), ('inundación', 'inundación'), ('durante', 'durante')]","[('la', 2, 'det'), ('población', 3, 'nsubj'), ('pertenece', 0, 'root'), ('a', 6, 'case'), ('los', 6, 'det'), ('planos', 3, 'obl:arg'), ('de', 8, 'case'), ('inundación', 6, 'nmod'), ('durante', 3, 'advmod')]"
M48,403,meronymie,Parties liées par inclusion,linguistics,"yo qué sé qué sé yo En este caso , si salvamos la particularidad de pertenecer a una lengua funcional distinta , dos alternativas léxicas como no tener ni remota idea",la particularidad de pertenecer a una lengua,"['AFS', 'N5-FS', 'P', 'VI----', 'P', 'E6--FS', 'N5-FS']","['la', 'particularidad', 'de', 'pertenecer', 'a', 'una', 'lengua']","['non', 'non', nan, nan]",0.0,non,['Parties liées par inclusion'],1.0,,,,,elévée,"[('la', 'DET'), ('particularidad', 'NOUN'), ('de', 'ADP'), ('pertenecer', 'VERB'), ('a', 'ADP'), ('una', 'DET'), ('lengua', 'NOUN')]",[],"[('la', 'el'), ('particularidad', 'particularidad'), ('de', 'de'), ('pertenecer', 'pertenecer'), ('a', 'a'), ('una', 'uno'), ('lengua', 'lengua')]","[('la', 2, 'det'), ('particularidad', 0, 'root'), ('de', 4, 'mark'), ('pertenecer', 2, 'acl'), ('a', 7, 'case'), ('una', 7, 'det'), ('lengua', 4, 'obj')]"
M48,404,meronymie,Parties liées par inclusion,linguistics,"seleccionados , se puede decir que el 47%_de las palabras que componen el corpus pertenecen a documentos publicados entre los años 2000 y 2004 , otro 45%_se encuentra en",el corpus pertenecen a documentos,"['AMS', 'N5-M6', 'VDR3P-', 'P', 'N5-MP']","['el', 'corpus', 'pertenecen', 'a', 'documentos']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('el', 'DET'), ('corpus', 'NOUN'), ('pertenecen', 'VERB'), ('a', 'ADP'), ('documentos', 'NOUN')]",[],"[('el', 'el'), ('corpus', 'corpus'), ('pertenecen', 'pertenecer'), ('a', 'a'), ('documentos', 'documento')]","[('el', 2, 'det'), ('corpus', 3, 'nsubj'), ('pertenecen', 0, 'root'), ('a', 5, 'case'), ('documentos', 3, 'obl')]"
M48,405,meronymie,Parties liées par inclusion,linguistics,"catalanohablante ; en resumen , devolver a los catalanes el orgullo y la dignidad de pertenecer a una comunidad nacional diferenciada , poseedora de una lengua nacional con un pasado glorioso",la dignidad de pertenecer a una comunidad,"['AFS', 'N5-FS', 'P', 'VI----', 'P', 'E6--FS', 'N5-FS']","['la', 'dignidad', 'de', 'pertenecer', 'a', 'una', 'comunidad']","['non', 'non', nan, nan]",0.0,non,['Parties liées par inclusion'],1.0,,,,,elévée,"[('la', 'DET'), ('dignidad', 'NOUN'), ('de', 'ADP'), ('pertenecer', 'VERB'), ('a', 'ADP'), ('una', 'DET'), ('comunidad', 'NOUN')]",[],"[('la', 'el'), ('dignidad', 'dignidad'), ('de', 'de'), ('pertenecer', 'pertenecer'), ('a', 'a'), ('una', 'uno'), ('comunidad', 'comunidad')]","[('la', 2, 'det'), ('dignidad', 0, 'root'), ('de', 4, 'mark'), ('pertenecer', 2, 'acl'), ('a', 7, 'case'), ('una', 7, 'det'), ('comunidad', 4, 'obj')]"
M48,406,meronymie,Parties liées par inclusion,computer_science,"productivo y para gozar de respeto por sí mismo , potenciación y una sensación de pertenecer a una comunidad . En_definitiva , el desarrollo humano es el desarrollo de la gente , para la","una sensación de pertenecer a una comunidad . En_definitiva ,","['E6--FS', 'N5-FS', 'P', 'VI----', 'P', 'E6--FS', 'N5-FS', 'Z', 'D', 'Z']","['una', 'sensación', 'de', 'pertenecer', 'a', 'una', 'comunidad', '.', 'En_definitiva', ',']","['non', 'incertaine', nan, nan]",2.0,non,['Parties liées par inclusion'],1.0,,,,CM en surface,elévée,"[('una', 'DET'), ('sensación', 'NOUN'), ('de', 'ADP'), ('pertenecer', 'VERB'), ('a', 'ADP'), ('una', 'DET'), ('comunidad', 'NOUN'), ('.', 'PUNCT'), ('En', 'ADP'), ('_definitiva', 'NOUN'), (',', 'PUNCT')]",[],"[('una', 'uno'), ('sensación', 'sensación'), ('de', 'de'), ('pertenecer', 'pertenecer'), ('a', 'a'), ('una', 'uno'), ('comunidad', 'comunidad'), ('.', '.'), ('En', 'en'), ('_definitiva', '_definitiva'), (',', ',')]","[('una', 2, 'det'), ('sensación', 0, 'root'), ('de', 4, 'mark'), ('pertenecer', 2, 'acl'), ('a', 7, 'case'), ('una', 7, 'det'), ('comunidad', 4, 'obj'), ('.', 2, 'punct'), ('En', 2, 'case'), ('_definitiva', 0, 'root'), (',', 2, 'punct')]"
M48,407,meronymie,Parties liées par inclusion,medicine,"a un cierto biotipo y psicotipo . El 75 por 100 de los enfermos pertenecen a el biotipo pícrico de KRETSCHMER ( baja estatura , tendencia a la obesidad ,",los enfermos pertenecen a el biotipo,"['AMP', 'N5-MP', 'VDR3P-', 'P', 'AMS', 'N5-MS']","['los', 'enfermos', 'pertenecen', 'a', 'el', 'biotipo']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('los', 'DET'), ('enfermos', 'NOUN'), ('pertenecen', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('biotipo', 'NOUN')]",[],"[('los', 'el'), ('enfermos', 'enfermo'), ('pertenecen', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('biotipo', 'biotipo')]","[('los', 2, 'det'), ('enfermos', 3, 'nsubj'), ('pertenecen', 0, 'root'), ('a', 6, 'case'), ('el', 6, 'det'), ('biotipo', 3, 'obj')]"
M48,408,meronymie,Parties liées par inclusion,medicine,sin problemas . Estos datos indujeron a pensar que las células de el MMP pertenecían a grupos complementarios diferentes para evitar la apoptosis . La apoptosis proporciona un mecanismo,el MMP pertenecían a grupos,"['AMS', 'N4666', 'VDA3P-', 'P', 'N5-MP']","['el', 'MMP', 'pertenecían', 'a', 'grupos']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('el', 'DET'), ('MMP', 'PROPN'), ('pertenecían', 'VERB'), ('a', 'ADP'), ('grupos', 'NOUN')]","[('MMP', 'ORG')]","[('el', 'el'), ('MMP', 'MMP'), ('pertenecían', 'pertenecer'), ('a', 'a'), ('grupos', 'grupo')]","[('el', 2, 'det'), ('MMP', 3, 'nsubj'), ('pertenecían', 0, 'root'), ('a', 5, 'case'), ('grupos', 3, 'obl:arg')]"
M48,409,meronymie,Parties liées par inclusion,medicine,la figura 7-2 . Analicemos detenidamente los extremos de esta curva . Una observación pertenecerá a el extremo superior derecho cuando todos los factores mencionados influyan en el mismo sentido,Una observación pertenecerá a el extremo,"['E6--FS', 'N5-FS', 'VDU3S-', 'P', 'AMS', 'N5-MS']","['Una', 'observación', 'pertenecerá', 'a', 'el', 'extremo']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('Una', 'DET'), ('observación', 'NOUN'), ('pertenecerá', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('extremo', 'NOUN')]",[],"[('Una', 'uno'), ('observación', 'observación'), ('pertenecerá', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('extremo', 'extremo')]","[('Una', 2, 'det'), ('observación', 3, 'nsubj'), ('pertenecerá', 0, 'root'), ('a', 6, 'case'), ('el', 6, 'det'), ('extremo', 3, 'obj')]"
M48,410,meronymie,Parties liées par inclusion,medicine,"de lo posible , si la alteración sufrida por la phýsis de el enfermo pertenecía a el orden de la necesidad forzosa ( anánke ) o a el orden de la",el enfermo pertenecía a el orden de,"['AMS', 'N5-MS', 'VDA6S-', 'P', 'AMS', 'N5-6S', 'P']","['el', 'enfermo', 'pertenecía', 'a', 'el', 'orden', 'de']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('el', 'DET'), ('enfermo', 'NOUN'), ('pertenecía', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('orden', 'NOUN'), ('de', 'ADP')]",[],"[('el', 'el'), ('enfermo', 'enfermo'), ('pertenecía', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('orden', 'orden'), ('de', 'de')]","[('el', 2, 'det'), ('enfermo', 3, 'nsubj'), ('pertenecía', 0, 'root'), ('a', 6, 'case'), ('el', 6, 'det'), ('orden', 3, 'obj'), ('de', 3, 'punct')]"
M48,411,meronymie,Parties liées par inclusion,law,función de el número de unidades escolares existentes en Centros_Públicos en que los inmuebles pertenezcan a los Ayuntamientos o en atención a los gastos de conservación y mantenimiento que deben correr a cargo,los inmuebles pertenezcan a los Ayuntamientos o en atención,"['AMP', 'N5-MP', 'VJR3P-', 'P', 'AMP', 'N4666', 'C', 'P', 'N5-FS']","['los', 'inmuebles', 'pertenezcan', 'a', 'los', 'Ayuntamientos', 'o', 'en', 'atención']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('los', 'DET'), ('inmuebles', 'NOUN'), ('pertenezcan', 'VERB'), ('a', 'ADP'), ('los', 'DET'), ('Ayuntamientos', 'PROPN'), ('o', 'CCONJ'), ('en', 'ADP'), ('atención', 'NOUN')]","[('Ayuntamientos', 'ORG')]","[('los', 'el'), ('inmuebles', 'inmueble'), ('pertenezcan', 'pertenecer'), ('a', 'a'), ('los', 'el'), ('Ayuntamientos', 'Ayuntamientos'), ('o', 'o'), ('en', 'en'), ('atención', 'atención')]","[('los', 2, 'det'), ('inmuebles', 3, 'nsubj'), ('pertenezcan', 0, 'root'), ('a', 6, 'case'), ('los', 6, 'det'), ('Ayuntamientos', 3, 'obj'), ('o', 9, 'cc'), ('en', 9, 'case'), ('atención', 6, 'conj')]"
M48,412,meronymie,Parties liées par inclusion,computer_science,"relaciones . Una relación es un conjunto de n-tuples xxx , donde la entidad xxx pertenece a el conjunto entidad xxx pertenece a el conjunto entidad E2 , etc . Una relación puede",la entidad xxx pertenece a el conjunto entidad xxx,"['AFS', 'N5-FS', 'W', 'V8R6S-', 'P', 'AMS', 'N5-MS', 'N5-FS', 'W']","['la', 'entidad', 'xxx', 'pertenece', 'a', 'el', 'conjunto', 'entidad', 'xxx']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('la', 'DET'), ('entidad', 'NOUN'), ('xxx', 'X'), ('pertenece', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('conjunto', 'NOUN'), ('entidad', 'NOUN'), ('xxx', 'X')]",[],"[('la', 'el'), ('entidad', 'entidad'), ('xxx', 'xxx'), ('pertenece', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('conjunto', 'conjunto'), ('entidad', 'entidad'), ('xxx', 'xxx')]","[('la', 2, 'det'), ('entidad', 4, 'nsubj'), ('xxx', 2, 'appos'), ('pertenece', 0, 'root'), ('a', 7, 'case'), ('el', 7, 'det'), ('conjunto', 4, 'obl'), ('entidad', 7, 'appos'), ('xxx', 8, 'appos')]"
M48,413,meronymie,Parties liées par inclusion,linguistics,"español . La sintaxis , fonética , morfología e incluso parte de el vocabulario pertenecen a la lengua española , y el caló ha evolucionado sobre esta base . Entre",el vocabulario pertenecen a la lengua,"['AMS', 'N5-MS', 'VDR3P-', 'P', 'AFS', 'N5-FS']","['el', 'vocabulario', 'pertenecen', 'a', 'la', 'lengua']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('el', 'DET'), ('vocabulario', 'NOUN'), ('pertenecen', 'VERB'), ('a', 'ADP'), ('la', 'DET'), ('lengua', 'NOUN')]",[],"[('el', 'el'), ('vocabulario', 'vocabulario'), ('pertenecen', 'pertenecer'), ('a', 'a'), ('la', 'el'), ('lengua', 'lengua')]","[('el', 2, 'det'), ('vocabulario', 3, 'nsubj'), ('pertenecen', 0, 'root'), ('a', 6, 'case'), ('la', 6, 'det'), ('lengua', 3, 'obj')]"
M48,414,meronymie,Parties liées par inclusion,general,"retirar se hacia el kilómetro 35 . La mejor marca mundial de el año hasta ayer pertenecía a el keniano Felix_Limo con 2h7m2s , conseguida el 9_de_octubre en Chicago . En el segundo maratón de",el año hasta ayer pertenecía a el keniano Felix_Limo con 2h7m2s,"['AMS', 'N5-MS', 'P', 'D', 'VDA6S-', 'P', 'AMS', 'N5-MS', 'N4666', 'P', 'X']","['el', 'año', 'hasta', 'ayer', 'pertenecía', 'a', 'el', 'keniano', 'Felix_Limo', 'con', '2h7m2s']","['non', 'non', nan, nan]",0.0,non,['Parties liées par inclusion'],1.0,,,,,elévée,"[('el', 'DET'), ('año', 'NOUN'), ('hasta', 'ADP'), ('ayer', 'ADV'), ('pertenecía', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('keniano', 'NOUN'), ('Felix', 'PROPN'), ('_Limo', 'PROPN'), ('con', 'ADP'), ('2h7m2s', 'NUM')]","[('Felix_Limo', 'PER')]","[('el', 'el'), ('año', 'año'), ('hasta', 'hasta'), ('ayer', 'ayer'), ('pertenecía', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('keniano', 'keniano'), ('Felix', 'felix'), ('_Limo', '_limo'), ('con', 'con'), ('2h7m2s', '2h7m2s')]","[('el', 2, 'det'), ('año', 5, 'obl'), ('hasta', 4, 'case'), ('ayer', 5, 'advmod'), ('pertenecía', 0, 'root'), ('a', 8, 'case'), ('el', 8, 'det'), ('keniano', 5, 'obl'), ('Felix', 8, 'appos'), ('_Limo', 9, 'flat'), ('con', 12, 'case'), ('2h7m2s', 5, 'obl')]"
M48,415,meronymie,Parties liées par inclusion,environment,"El CH4se maneja y se puede almacenar con más facilidad . E el futuro pertenece a el H2 , puesto_que se podrá disponer de CH4 en_cantidad sólo unas décadas más y el","el futuro pertenece a el H2 , puesto_que","['AMS', 'N5-MS', 'VDR3S-', 'P', 'AMS', 'N4666', 'Z', 'C']","['el', 'futuro', 'pertenece', 'a', 'el', 'H2', ',', 'puesto_que']","['oui', 'non', 'oui', nan]",1.0,non,['Parties liées par inclusion'],1.0,,,,CM en surface,elévée,"[('el', 'DET'), ('futuro', 'NOUN'), ('pertenece', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('H2', 'PROPN'), (',', 'PUNCT'), ('puesto', 'ADJ'), ('_que', 'ADV')]","[('H2', 'MISC')]","[('el', 'el'), ('futuro', 'futuro'), ('pertenece', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('H2', 'h2'), (',', ','), ('puesto', 'puesto'), ('_que', '_que')]","[('el', 2, 'det'), ('futuro', 3, 'nsubj'), ('pertenece', 0, 'root'), ('a', 6, 'case'), ('el', 6, 'det'), ('H2', 3, 'obl:arg'), (',', 8, 'punct'), ('puesto', 6, 'amod'), ('_que', 8, 'advmod')]"
M48,416,meronymie,Parties liées par inclusion,medicine,positiva . Los patrones de hibridación indicaban que las secuencias responsables de la homología pertenecían a una familia de secuencias moderadamente repetitivas ( xxx  genoma haploide ) . Las regiones de el,la homología pertenecían a una familia de secuencias moderadamente,"['AFS', 'N5-FS', 'VDA3P-', 'P', 'E6--FS', 'N5-FS', 'P', 'N5-FP', 'D']","['la', 'homología', 'pertenecían', 'a', 'una', 'familia', 'de', 'secuencias', 'moderadamente']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('la', 'DET'), ('homología', 'NOUN'), ('pertenecían', 'VERB'), ('a', 'ADP'), ('una', 'DET'), ('familia', 'NOUN'), ('de', 'ADP'), ('secuencias', 'NOUN'), ('moderadamente', 'ADV')]",[],"[('la', 'el'), ('homología', 'homología'), ('pertenecían', 'pertenecer'), ('a', 'a'), ('una', 'uno'), ('familia', 'familia'), ('de', 'de'), ('secuencias', 'secuencia'), ('moderadamente', 'moderadamente')]","[('la', 2, 'det'), ('homología', 3, 'nsubj'), ('pertenecían', 0, 'root'), ('a', 6, 'case'), ('una', 6, 'det'), ('familia', 3, 'obj'), ('de', 8, 'case'), ('secuencias', 6, 'nmod'), ('moderadamente', 3, 'advmod')]"
M48,417,meronymie,Parties liées par inclusion,environment,"y técnicos . EA en los parques nacionales y CENEAM Instituto de la juventud Pertenece a el Ministerio_de_Cultura y se ocupa de aspectos de la formación de los jóvenes , en",la juventud Pertenece a el Ministerio_de_Cultura y,"['AFS', 'N5-FS', 'VDR3S-', 'P', 'AMS', 'N4666', 'C']","['la', 'juventud', 'Pertenece', 'a', 'el', 'Ministerio_de_Cultura', 'y']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('la', 'DET'), ('juventud', 'NOUN'), ('Pertenece', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('Ministerio', 'PROPN'), ('_de', 'ADP'), ('_Cultura', 'PROPN'), ('y', 'CCONJ')]","[('Ministerio_de_Cultura', 'ORG')]","[('la', 'el'), ('juventud', 'juventud'), ('Pertenece', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('Ministerio', 'Ministerio'), ('_de', '_de'), ('_Cultura', '_cultura'), ('y', 'y')]","[('la', 2, 'det'), ('juventud', 3, 'nsubj'), ('Pertenece', 0, 'root'), ('a', 6, 'case'), ('el', 6, 'det'), ('Ministerio', 3, 'obl'), ('_de', 8, 'case'), ('_Cultura', 6, 'nmod'), ('y', 3, 'cc')]"
M48,418,meronymie,Parties liées par inclusion,computer_science,"un conjunto de n-tuples xxx , donde la entidad xxx pertenece a el conjunto entidad xxx pertenece a el conjunto entidad E2 , etc . Una relación puede estar representada por una tabla , tal_como","el conjunto entidad xxx pertenece a el conjunto entidad E2 ,","['AMS', 'N5-MS', 'N5-FS', 'W', 'V8R6S-', 'P', 'AMS', 'N5-MS', 'N5-FS', 'N4666', 'Z']","['el', 'conjunto', 'entidad', 'xxx', 'pertenece', 'a', 'el', 'conjunto', 'entidad', 'E2', ',']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('el', 'DET'), ('conjunto', 'NOUN'), ('entidad', 'NOUN'), ('xxx', 'NOUN'), ('pertenece', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('conjunto', 'NOUN'), ('entidad', 'NOUN'), ('E2', 'PROPN'), (',', 'PUNCT')]","[('E2', 'ORG')]","[('el', 'el'), ('conjunto', 'conjunto'), ('entidad', 'entidad'), ('xxx', 'xxx'), ('pertenece', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('conjunto', 'conjunto'), ('entidad', 'entidad'), ('E2', 'e2'), (',', ',')]","[('el', 2, 'det'), ('conjunto', 5, 'nsubj'), ('entidad', 2, 'appos'), ('xxx', 3, 'appos'), ('pertenece', 0, 'root'), ('a', 8, 'case'), ('el', 8, 'det'), ('conjunto', 5, 'obl'), ('entidad', 8, 'appos'), ('E2', 9, 'appos'), (',', 5, 'punct')]"
M48,419,meronymie,Parties liées par inclusion,economy,"ha de ser reproducida ; por otra parte , estas perturbaciones de el proceso de reproducción pertenecen a la compañía de seguros ) . Vemos también que una parte de el capital nuevo añadido es",el proceso de reproducción pertenecen a la compañía de seguros ),"['AMS', 'N5-MS', 'P', 'N5-FS', 'VDR3P-', 'P', 'AFS', 'N5-FS', 'P', 'N5-MP', 'Z']","['el', 'proceso', 'de', 'reproducción', 'pertenecen', 'a', 'la', 'compañía', 'de', 'seguros', ')']","['non', 'non', nan, nan]",0.0,non,['Parties liées par inclusion'],1.0,,,,,elévée,"[('el', 'DET'), ('proceso', 'NOUN'), ('de', 'ADP'), ('reproducción', 'NOUN'), ('pertenecen', 'VERB'), ('a', 'ADP'), ('la', 'DET'), ('compañía', 'NOUN'), ('de', 'ADP'), ('seguros', 'NOUN'), (')', 'PUNCT')]",[],"[('el', 'el'), ('proceso', 'proceso'), ('de', 'de'), ('reproducción', 'reproducción'), ('pertenecen', 'pertenecer'), ('a', 'a'), ('la', 'el'), ('compañía', 'compañía'), ('de', 'de'), ('seguros', 'seguro'), (')', ')')]","[('el', 2, 'det'), ('proceso', 5, 'nsubj'), ('de', 4, 'case'), ('reproducción', 2, 'nmod'), ('pertenecen', 0, 'root'), ('a', 8, 'case'), ('la', 8, 'det'), ('compañía', 5, 'obj'), ('de', 10, 'case'), ('seguros', 8, 'nmod'), (')', 5, 'punct')]"
M48,420,meronymie,Parties liées par inclusion,economy,", que era más parecida a la estructura existente en Rusia : la tierra pertenecía a los señores , y los campesinos se hallaban reducidos a la servidumbre . Entre las dos","la tierra pertenecía a los señores , y","['AFS', 'N5-FS', 'VDA6S-', 'P', 'AMP', 'N5-MP', 'Z', 'C']","['la', 'tierra', 'pertenecía', 'a', 'los', 'señores', ',', 'y']","['non', 'non', nan, nan]",0.0,non,['Parties liées par inclusion'],1.0,,,,,elévée,"[('la', 'DET'), ('tierra', 'NOUN'), ('pertenecía', 'VERB'), ('a', 'ADP'), ('los', 'DET'), ('señores', 'NOUN'), (',', 'PUNCT'), ('y', 'CCONJ')]",[],"[('la', 'el'), ('tierra', 'tierra'), ('pertenecía', 'pertenecer'), ('a', 'a'), ('los', 'el'), ('señores', 'señor'), (',', ','), ('y', 'y')]","[('la', 2, 'det'), ('tierra', 3, 'nsubj'), ('pertenecía', 0, 'root'), ('a', 6, 'case'), ('los', 6, 'det'), ('señores', 3, 'obj'), (',', 3, 'punct'), ('y', 3, 'cc')]"
M48,421,meronymie,Parties liées par inclusion,economy,xxx y xxx de el conjunto de comunidades autónomas . Diremos que la comunidad xxx pertenece a el subconjunto xxx si tiene competencias transferidas de todos los servicios públicos de la clase xxx,la comunidad xxx pertenece a el subconjunto xxx si,"['AFS', 'N5-FS', 'W', 'VDR3S-', 'P', 'AMS', 'N5-MS', 'W', 'C']","['la', 'comunidad', 'xxx', 'pertenece', 'a', 'el', 'subconjunto', 'xxx', 'si']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('la', 'DET'), ('comunidad', 'NOUN'), ('xxx', 'X'), ('pertenece', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('subconjunto', 'NOUN'), ('xxx', 'PROPN'), ('si', 'SCONJ')]",[],"[('la', 'el'), ('comunidad', 'comunidad'), ('xxx', 'xxx'), ('pertenece', 'pertenecer'), ('a', 'a'), ('el', 'el'), ('subconjunto', 'subconjunto'), ('xxx', 'xxx'), ('si', 'si')]","[('la', 2, 'det'), ('comunidad', 4, 'nsubj'), ('xxx', 2, 'appos'), ('pertenece', 0, 'root'), ('a', 7, 'case'), ('el', 7, 'det'), ('subconjunto', 4, 'obl'), ('xxx', 7, 'appos'), ('si', 4, 'advmod')]"
M48,422,meronymie,Parties liées par inclusion,economy,"formas de ingresos . Sin_embargo , difieren fundamentalmente : el beneficio y la renta pertenecen a la plusvalía , es decir , a el trabajo no pagado , el salario representa","la renta pertenecen a la plusvalía ,","['AFS', 'N5-FS', 'VDR3P-', 'P', 'AFS', 'N5-FS', 'Z']","['la', 'renta', 'pertenecen', 'a', 'la', 'plusvalía', ',']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Parties liées par inclusion'],1.0,oui,,,,elévée,"[('la', 'DET'), ('renta', 'NOUN'), ('pertenecen', 'VERB'), ('a', 'ADP'), ('la', 'DET'), ('plusvalía', 'NOUN'), (',', 'PUNCT')]",[],"[('la', 'el'), ('renta', 'renta'), ('pertenecen', 'pertenecer'), ('a', 'a'), ('la', 'el'), ('plusvalía', 'plusvalía'), (',', ',')]","[('la', 2, 'det'), ('renta', 3, 'nsubj'), ('pertenecen', 0, 'root'), ('a', 6, 'case'), ('la', 6, 'det'), ('plusvalía', 3, 'obj'), (',', 3, 'punct')]"
