cm_id,example_id,relation,subrelation,field,context,sent_context,CM,relation_presence,subrelation_presence,POS_Tags,NER_Tags,Lemmas,Dependencies,relation_presence_id,subrelation_presence_id
M54,515,meronymie,parties liées par inclusion,environment,"el espacio ocupado por la capa de grava . En este caso la superficie de infiltración está constituida por el fondo de la zanja , aunque en caso de posibles atascamientos , las paredes","en este caso la superficie de infiltración está constituida por el fondo de la zanja , aunque en caso de posibles atascamientos , las paredes",la superficie de infiltración está constituida por el fondo de,oui,oui,"[('la', 'DET'), ('superficie', 'NOUN'), ('de', 'ADP'), ('infiltración', 'NOUN'), ('está', 'AUX'), ('constituida', 'ADJ'), ('por', 'ADP'), ('el', 'DET'), ('fondo', 'NOUN'), ('de', 'ADP')]",[],"[('la', 'el'), ('superficie', 'superficie'), ('de', 'de'), ('infiltración', 'infiltración'), ('está', 'estar'), ('constituida', 'constituido'), ('por', 'por'), ('el', 'el'), ('fondo', 'fondo'), ('de', 'de')]","[('la', 2, 'det'), ('superficie', 6, 'nsubj'), ('de', 4, 'case'), ('infiltración', 2, 'nmod'), ('está', 6, 'cop'), ('constituida', 0, 'root'), ('por', 9, 'case'), ('el', 9, 'det'), ('fondo', 6, 'obl:agent'), ('de', 9, 'amod')]",0,0
M54,516,meronymie,parties liées par inclusion,environment,"presión . Canal Parshall Está basado en los tubos de Venturi . El canal Parshall está formado por una sección de entrada de paredes verticales convergentes y fondo a nivel , un estrechamiento de paredes","el canal parshall está formado por una sección de entrada de paredes verticales convergentes y fondo a nivel , un estrechamiento de paredes",el canal parshall está formado por una sección de entrada de,oui,oui,"[('El', 'DET'), ('canal', 'NOUN'), ('Parshall', 'PROPN'), ('está', 'AUX'), ('formado', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('sección', 'NOUN'), ('de', 'ADP'), ('entrada', 'NOUN'), ('de', 'ADP')]","[('Parshall', 'ORG')]","[('El', 'el'), ('canal', 'canal'), ('Parshall', 'parshall'), ('está', 'estar'), ('formado', 'formado'), ('por', 'por'), ('una', 'uno'), ('sección', 'sección'), ('de', 'de'), ('entrada', 'entrada'), ('de', 'de')]","[('El', 2, 'det'), ('canal', 5, 'nsubj'), ('Parshall', 2, 'appos'), ('está', 5, 'cop'), ('formado', 0, 'root'), ('por', 8, 'case'), ('una', 8, 'det'), ('sección', 5, 'obl:agent'), ('de', 10, 'case'), ('entrada', 8, 'nmod'), ('de', 5, 'punct')]",0,0
M54,517,meronymie,parties liées par inclusion,environment,"Jones , 2000 ) . Respecto de el As , en_general , el acuífero está formado por una secuencia sedimentaria con predominio de loess , de edad cuaternaria , con niveles","respecto del as , en_general , el acuífero está formado por una secuencia sedimentaria con predominio de loess , de edad cuaternaria , con niveles",el acuífero está formado por una secuencia,oui,oui,"[('el', 'DET'), ('acuífero', 'NOUN'), ('está', 'AUX'), ('formado', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('secuencia', 'NOUN')]",[],"[('el', 'el'), ('acuífero', 'acuífero'), ('está', 'estar'), ('formado', 'formado'), ('por', 'por'), ('una', 'uno'), ('secuencia', 'secuencia')]","[('el', 2, 'det'), ('acuífero', 4, 'nsubj'), ('está', 4, 'cop'), ('formado', 0, 'root'), ('por', 7, 'case'), ('una', 7, 'det'), ('secuencia', 4, 'obl:agent')]",0,0
M54,518,meronymie,parties liées par inclusion,linguistics,"indican Klima y Bellugi ( 1980 ) , las unidades léxicas de las lenguas de signos están formadas por una serie restringida de elementos subléxicos que actúan como diferenciadores sin tener significado en","indican klima y bellugi ( 1980 ) , las unidades léxicas de las lenguas de signos están formadas por una serie restringida de elementos subléxicos que actúan como diferenciadores sin tener significado en",las lenguas de signos están formadas por una serie,oui,oui+,"[('las', 'DET'), ('lenguas', 'NOUN'), ('de', 'ADP'), ('signos', 'NOUN'), ('están', 'AUX'), ('formadas', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('serie', 'NOUN')]",[],"[('las', 'el'), ('lenguas', 'lengua'), ('de', 'de'), ('signos', 'signo'), ('están', 'estar'), ('formadas', 'formado'), ('por', 'por'), ('una', 'uno'), ('serie', 'serie')]","[('las', 2, 'det'), ('lenguas', 6, 'nsubj'), ('de', 4, 'case'), ('signos', 2, 'nmod'), ('están', 6, 'cop'), ('formadas', 0, 'root'), ('por', 9, 'case'), ('una', 9, 'det'), ('serie', 6, 'obl:agent')]",0,3
M54,519,meronymie,parties liées par inclusion,linguistics,"teórica : la lingüística , la ciencia cognitiva y la sociología . La ontología estaría constituida por las unidades terminológicas compuestas de elementos lingüísticos , cognitivos y socioculturales . Base técnica","la ontología estaría constituida por las unidades terminológicas compuestas de elementos lingüísticos , cognitivos y socioculturales .",la ontología estaría constituida por las unidades,oui,oui,"[('La', 'DET'), ('ontología', 'NOUN'), ('estaría', 'AUX'), ('constituida', 'ADJ'), ('por', 'ADP'), ('las', 'DET'), ('unidades', 'NOUN')]",[],"[('La', 'el'), ('ontología', 'ontología'), ('estaría', 'estar'), ('constituida', 'constituido'), ('por', 'por'), ('las', 'el'), ('unidades', 'unidad')]","[('La', 2, 'det'), ('ontología', 4, 'nsubj'), ('estaría', 4, 'cop'), ('constituida', 0, 'root'), ('por', 7, 'case'), ('las', 7, 'det'), ('unidades', 4, 'obl:agent')]",0,0
M54,520,meronymie,parties liées par inclusion,linguistics,"de Wolfram Krad_de_Kraftrad , ' motocicleta ' Bit de en binary_digit AFÉRESIS Las aféresis están formadas por el segmento final de una palabra . Ejemplos . en bus_de_omnibus phone_de_telephone « FRUSTA","de wolfram krad_de_kraftrad , ' motocicleta ' bit de en binary_digit aféresis las aféresis están formadas por el segmento final de una palabra .",las aféresis están formadas por el segmento,oui,oui,"[('Las', 'DET'), ('aféresis', 'NOUN'), ('están', 'AUX'), ('formadas', 'ADJ'), ('por', 'ADP'), ('el', 'DET'), ('segmento', 'NOUN')]",[],"[('Las', 'el'), ('aféresis', 'aféresis'), ('están', 'estar'), ('formadas', 'formado'), ('por', 'por'), ('el', 'el'), ('segmento', 'segmento')]","[('Las', 2, 'det'), ('aféresis', 4, 'nsubj'), ('están', 4, 'cop'), ('formadas', 0, 'root'), ('por', 7, 'case'), ('el', 7, 'det'), ('segmento', 4, 'obl:agent')]",0,0
M54,521,meronymie,parties liées par inclusion,linguistics,difusión publicada en Barcelona durante el año 1995 y los registros de la base de datos están constituidos por los campos siguientes : entrada categoría gramatical aspectos tipográficos tipo de neologismo contexto identificación,difusión publicada en barcelona durante el año 1995 y los registros de la base de datos están constituidos por los campos siguientes : entrada categoría gramatical aspectos tipográficos tipo de neologismo contexto identificación,la base de datos están constituidos por los campos,oui,oui+,"[('la', 'DET'), ('base', 'NOUN'), ('de', 'ADP'), ('datos', 'NOUN'), ('están', 'AUX'), ('constituidos', 'ADJ'), ('por', 'ADP'), ('los', 'DET'), ('campos', 'NOUN')]",[],"[('la', 'el'), ('base', 'base'), ('de', 'de'), ('datos', 'dato'), ('están', 'estar'), ('constituidos', 'constituir'), ('por', 'por'), ('los', 'el'), ('campos', 'campo')]","[('la', 2, 'det'), ('base', 6, 'nsubj:pass'), ('de', 4, 'case'), ('datos', 2, 'nmod'), ('están', 6, 'aux:pass'), ('constituidos', 0, 'root'), ('por', 9, 'case'), ('los', 9, 'det'), ('campos', 6, 'obl:agent')]",0,3
M54,522,meronymie,parties liées par inclusion,computer_science,"naturales nace analógica , el cálculo nace digital . Un perfeccionamiento de el sistema estaba constituido por la colaboración de dos personas para contar , una de las cuales registra los grupos","un perfeccionamiento del sistema estaba constituido por la colaboración de dos personas para contar , una de las cuales registra los grupos",el sistema estaba constituido por la colaboración de,oui,oui,"[('el', 'DET'), ('sistema', 'NOUN'), ('estaba', 'AUX'), ('constituido', 'ADJ'), ('por', 'ADP'), ('la', 'DET'), ('colaboración', 'NOUN'), ('de', 'ADP')]",[],"[('el', 'el'), ('sistema', 'sistema'), ('estaba', 'estar'), ('constituido', 'constituido'), ('por', 'por'), ('la', 'el'), ('colaboración', 'colaboración'), ('de', 'de')]","[('el', 2, 'det'), ('sistema', 4, 'nsubj'), ('estaba', 4, 'cop'), ('constituido', 0, 'root'), ('por', 7, 'case'), ('la', 7, 'det'), ('colaboración', 4, 'obl:agent'), ('de', 4, 'punct')]",0,0
M54,523,meronymie,parties liées par inclusion,computer_science,"de datos , la de directorio ( carpeta en determinados sistemas ). Los directorios están constituidos por la agrupación según un criterio elegido de un conjunto de ficheros . Así , un",los directorios están constituidos por la agrupación según un criterio elegido de un conjunto de ficheros .,los directorios están constituidos por la agrupación según,oui,oui,"[('Los', 'DET'), ('directorios', 'NOUN'), ('están', 'AUX'), ('constituidos', 'ADJ'), ('por', 'ADP'), ('la', 'DET'), ('agrupación', 'NOUN'), ('según', 'ADP')]",[],"[('Los', 'el'), ('directorios', 'directorio'), ('están', 'estar'), ('constituidos', 'constituir'), ('por', 'por'), ('la', 'el'), ('agrupación', 'agrupación'), ('según', 'según')]","[('Los', 2, 'det'), ('directorios', 4, 'nsubj:pass'), ('están', 4, 'aux:pass'), ('constituidos', 0, 'root'), ('por', 7, 'case'), ('la', 7, 'det'), ('agrupación', 4, 'obl:agent'), ('según', 4, 'case')]",0,0
M54,524,meronymie,parties liées par inclusion,computer_science,"la combinación xxx . El Bus_Pasivo_SO Las instalaciones en las dependencias de los usuarios están constituidas por una red interna denominada bus pasivo , a la que se pueden conectar hasta","el bus_pasivo_so las instalaciones en las dependencias de los usuarios están constituidas por una red interna denominada bus pasivo , a la que se pueden conectar hasta",los usuarios están constituidas por una red,non,not_applicable,"[('los', 'DET'), ('usuarios', 'NOUN'), ('están', 'AUX'), ('constituidas', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('red', 'NOUN')]",[],"[('los', 'el'), ('usuarios', 'usuario'), ('están', 'estar'), ('constituidas', 'constituido'), ('por', 'por'), ('una', 'uno'), ('red', 'red')]","[('los', 2, 'det'), ('usuarios', 4, 'nsubj'), ('están', 4, 'cop'), ('constituidas', 0, 'root'), ('por', 7, 'case'), ('una', 7, 'det'), ('red', 4, 'obl:agent')]",1,2
M54,525,meronymie,parties liées par inclusion,medicine,de la estructura de los cromosomas víricos bacterianos . El cromosoma de los virus está formado por una molécula de ácido nucleico - DNA o RNA - que puede ser de cadena sencilla,el cromosoma de los virus está formado por una molécula de ácido nucleico - dna o rna - que puede ser de cadena sencilla,los virus está formado por una molécula de ácido,oui,oui,"[('los', 'DET'), ('virus', 'NOUN'), ('está', 'AUX'), ('formado', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('molécula', 'NOUN'), ('de', 'ADP'), ('ácido', 'NOUN')]",[],"[('los', 'el'), ('virus', 'virus'), ('está', 'estar'), ('formado', 'formado'), ('por', 'por'), ('una', 'uno'), ('molécula', 'molécula'), ('de', 'de'), ('ácido', 'ácido')]","[('los', 2, 'det'), ('virus', 4, 'nsubj'), ('está', 4, 'cop'), ('formado', 0, 'root'), ('por', 7, 'case'), ('una', 7, 'det'), ('molécula', 4, 'obl:agent'), ('de', 9, 'case'), ('ácido', 7, 'nmod')]",0,0
M54,526,meronymie,parties liées par inclusion,medicine,"los dedos Tibial anterior VISIÓN POSTERIOR DE LA PIERNA El volumen de la pantorrilla está formado por los músculos gemelos y sóleo , que se unen interiormente para formar el tendón","los dedos tibial anterior visión posterior de la pierna el volumen de la pantorrilla está formado por los músculos gemelos y sóleo , que se unen interiormente para formar el tendón",la pantorrilla está formado por los músculos,oui,oui,"[('la', 'DET'), ('pantorrilla', 'NOUN'), ('está', 'AUX'), ('formado', 'ADJ'), ('por', 'ADP'), ('los', 'DET'), ('músculos', 'NOUN')]",[],"[('la', 'el'), ('pantorrilla', 'pantorrilla'), ('está', 'estar'), ('formado', 'formado'), ('por', 'por'), ('los', 'el'), ('músculos', 'músculo')]","[('la', 2, 'det'), ('pantorrilla', 4, 'nsubj'), ('está', 4, 'cop'), ('formado', 0, 'root'), ('por', 7, 'case'), ('los', 7, 'det'), ('músculos', 4, 'obl:agent')]",0,0
M54,527,meronymie,parties liées par inclusion,medicine,de el padre y el otro de la madre . Uno de los pares de cromosomas está formado por los cromosomas sexuales . Los varones normales tienen un cromosoma Y heredado de el,uno de los pares de cromosomas está formado por los cromosomas sexuales .,los pares de cromosomas está formado por los cromosomas,oui,oui+,"[('los', 'DET'), ('pares', 'NOUN'), ('de', 'ADP'), ('cromosomas', 'NOUN'), ('está', 'AUX'), ('formado', 'ADJ'), ('por', 'ADP'), ('los', 'DET'), ('cromosomas', 'NOUN')]",[],"[('los', 'el'), ('pares', 'par'), ('de', 'de'), ('cromosomas', 'cromosoma'), ('está', 'estar'), ('formado', 'formado'), ('por', 'por'), ('los', 'el'), ('cromosomas', 'cromosoma')]","[('los', 2, 'det'), ('pares', 6, 'nsubj'), ('de', 4, 'case'), ('cromosomas', 2, 'nmod'), ('está', 6, 'cop'), ('formado', 0, 'root'), ('por', 9, 'case'), ('los', 9, 'det'), ('cromosomas', 6, 'obl:agent')]",0,3
M54,528,meronymie,parties liées par inclusion,medicine,"su lugar de destino , donde se fusionan las membranas respectivas . El complejo está formado por una serie de proteínas solubles identificadas por Rothman y colaboradores en los años ochenta : la",el complejo está formado por una serie de proteínas solubles identificadas por rothman y colaboradores en los años ochenta : la,el complejo está formado por una serie de proteínas,oui,oui+,"[('El', 'DET'), ('complejo', 'NOUN'), ('está', 'AUX'), ('formado', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('serie', 'NOUN'), ('de', 'ADP'), ('proteínas', 'NOUN')]",[],"[('El', 'el'), ('complejo', 'complejo'), ('está', 'estar'), ('formado', 'formado'), ('por', 'por'), ('una', 'uno'), ('serie', 'serie'), ('de', 'de'), ('proteínas', 'proteína')]","[('El', 2, 'det'), ('complejo', 4, 'nsubj'), ('está', 4, 'cop'), ('formado', 0, 'root'), ('por', 7, 'case'), ('una', 7, 'det'), ('serie', 4, 'obl:agent'), ('de', 9, 'case'), ('proteínas', 7, 'nmod')]",0,3
M54,529,meronymie,parties liées par inclusion,general,un friso liso y un arquitrabe dividido . En el orden jónico la columna está formada por una basa a_partir_de molduras cóncavas y convexas llamadas toros y escocias . A_partir_de ellas hay una,en el orden jónico la columna está formada por una basa a_partir_de molduras cóncavas y convexas llamadas toros y escocias .,la columna está formada por una basa a_partir_de molduras,oui,oui+,"[('la', 'DET'), ('columna', 'NOUN'), ('está', 'AUX'), ('formada', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('basa', 'NOUN'), ('a_partir', 'ADJ'), ('_de', 'ADP'), ('molduras', 'NOUN')]",[],"[('la', 'el'), ('columna', 'columna'), ('está', 'estar'), ('formada', 'formado'), ('por', 'por'), ('una', 'uno'), ('basa', 'basar'), ('a_partir', 'a_partir'), ('_de', '_de'), ('molduras', 'moldura')]","[('la', 2, 'det'), ('columna', 4, 'nsubj'), ('está', 4, 'cop'), ('formada', 0, 'root'), ('por', 7, 'case'), ('una', 7, 'det'), ('basa', 4, 'obl:agent'), ('a_partir', 7, 'amod'), ('_de', 10, 'case'), ('molduras', 7, 'nmod')]",0,3
M54,530,meronymie,parties liées par inclusion,general,"objetos para explicar se la propia realidad . El jurado que concedió el galardón estuvo formado por el director general de Bellas_Artes , Joaquín_Puig_de_la_Bellacasa , como presidente ; el fotógrafo Alberto_García-Alix","el jurado que concedió el galardón estuvo formado por el director general de bellas_artes , joaquín_puig_de_la_bellacasa , como presidente ; el fotógrafo alberto_garcía-alix",el galardón estuvo formado por el director,oui,oui+,"[('el', 'DET'), ('galardón', 'NOUN'), ('estuvo', 'AUX'), ('formado', 'ADJ'), ('por', 'ADP'), ('el', 'DET'), ('director', 'NOUN')]",[],"[('el', 'el'), ('galardón', 'galardón'), ('estuvo', 'estar'), ('formado', 'formado'), ('por', 'por'), ('el', 'el'), ('director', 'director')]","[('el', 2, 'det'), ('galardón', 4, 'nsubj'), ('estuvo', 4, 'cop'), ('formado', 0, 'root'), ('por', 7, 'case'), ('el', 7, 'det'), ('director', 4, 'obl:agent')]",0,3
M54,531,meronymie,parties liées par inclusion,general,"diferentes , y que posee propiedades muy particulares , el lenguaje de el animal está constituido por una serie reducida de signos fijos , que no se articulan entre sí ,","diferentes , y que posee propiedades muy particulares , el lenguaje del animal está constituido por una serie reducida de signos fijos , que no se articulan entre sí ,",el animal está constituido por una serie,oui,oui+,"[('el', 'DET'), ('animal', 'NOUN'), ('está', 'AUX'), ('constituido', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('serie', 'NOUN')]",[],"[('el', 'el'), ('animal', 'animal'), ('está', 'estar'), ('constituido', 'constituido'), ('por', 'por'), ('una', 'uno'), ('serie', 'serie')]","[('el', 2, 'det'), ('animal', 4, 'nsubj'), ('está', 4, 'cop'), ('constituido', 0, 'root'), ('por', 7, 'case'), ('una', 7, 'det'), ('serie', 4, 'obl:agent')]",0,3
M54,532,meronymie,parties liées par inclusion,law,", la base imponible de la operación realizada entre el comisionista y el comitente estará constituida por la contraprestación de el servicio convenida por el comisionista más el importe de la comisión",", la base imponible de la operación realizada entre el comisionista y el comitente estará constituida por la contraprestación del servicio convenida por el comisionista más el importe de la comisión",el comitente estará constituida por la contraprestación de,oui,oui,"[('el', 'DET'), ('comitente', 'NOUN'), ('estará', 'AUX'), ('constituida', 'ADJ'), ('por', 'ADP'), ('la', 'DET'), ('contraprestación', 'NOUN'), ('de', 'ADP')]",[],"[('el', 'el'), ('comitente', 'comitente'), ('estará', 'estar'), ('constituida', 'constituido'), ('por', 'por'), ('la', 'el'), ('contraprestación', 'contraprestación'), ('de', 'de')]","[('el', 2, 'det'), ('comitente', 4, 'nsubj'), ('estará', 4, 'cop'), ('constituida', 0, 'root'), ('por', 7, 'case'), ('la', 7, 'det'), ('contraprestación', 4, 'obl:agent'), ('de', 7, 'amod')]",0,0
M54,533,meronymie,parties liées par inclusion,computer_science,"de xxx en orden previo . El listado en orden simétrico de los nodos de A está constituido por los nodos de xxx en orden simétrico , seguidos de n y luego por los nodos de","el listado en orden simétrico de los nodos de a está constituido por los nodos de xxx en orden simétrico , seguidos de n y luego por los nodos de",los nodos de a está constituido por los nodos de xxx en,oui,oui,"[('los', 'DET'), ('nodos', 'NOUN'), ('de', 'ADP'), ('A', 'PROPN'), ('está', 'AUX'), ('constituido', 'ADJ'), ('por', 'ADP'), ('los', 'DET'), ('nodos', 'NOUN'), ('de', 'ADP'), ('xxx', 'NOUN'), ('en', 'ADP')]",[],"[('los', 'el'), ('nodos', 'nodo'), ('de', 'de'), ('A', 'a'), ('está', 'estar'), ('constituido', 'constituido'), ('por', 'por'), ('los', 'el'), ('nodos', 'nodo'), ('de', 'de'), ('xxx', 'xxx'), ('en', 'en')]","[('los', 2, 'det'), ('nodos', 6, 'nsubj:pass'), ('de', 4, 'case'), ('A', 2, 'nmod'), ('está', 6, 'aux:pass'), ('constituido', 0, 'root'), ('por', 9, 'case'), ('los', 9, 'det'), ('nodos', 6, 'obl:agent'), ('de', 11, 'case'), ('xxx', 9, 'nmod'), ('en', 6, 'advmod')]",0,0
